SkyId,pred_x1,pred_y1,pred_x2,pred_y2,pred_x3, pred_y3
Sky1,840.0,3360.0,0,0,0,0
Sky2,0.0,840.0,0,0,0,0
Sky3,1680.0,840.0,0,0,0,0
Sky4,3360.0,0.0,0,0,0,0
Sky5,2520.0,1680.0,0,0,0,0
Sky6,2520.0,1680.0,0,0,0,0
Sky7,2520.0,1680.0,0,0,0,0
Sky8,1680.0,2520.0,0,0,0,0
Sky9,1680.0,1680.0,0,0,0,0
Sky10,840.0,2520.0,0,0,0,0
Sky11,2520.0,1680.0,0,0,0,0
Sky12,840.0,3360.0,0,0,0,0
Sky13,3360.0,840.0,0,0,0,0
Sky14,2520.0,0.0,0,0,0,0
Sky15,840.0,840.0,0,0,0,0
Sky16,2520.0,2520.0,0,0,0,0
Sky17,0.0,0.0,0,0,0,0
Sky18,840.0,1680.0,0,0,0,0
Sky19,3360.0,840.0,0,0,0,0
Sky20,2520.0,1680.0,0,0,0,0
Sky21,1680.0,3360.0,0,0,0,0
Sky22,2520.0,840.0,0,0,0,0
Sky23,0.0,2520.0,0,0,0,0
Sky24,3360.0,0.0,0,0,0,0
Sky25,0.0,3360.0,0,0,0,0
Sky26,0.0,3360.0,0,0,0,0
Sky27,840.0,840.0,0,0,0,0
Sky28,2520.0,0.0,0,0,0,0
Sky29,1680.0,2520.0,0,0,0,0
Sky30,2520.0,3360.0,0,0,0,0
Sky31,1680.0,1680.0,0,0,0,0
Sky32,1680.0,2520.0,0,0,0,0
Sky33,1680.0,840.0,0,0,0,0
Sky34,1680.0,840.0,0,0,0,0
Sky35,0.0,3360.0,0,0,0,0
Sky36,3360.0,1680.0,0,0,0,0
Sky37,840.0,840.0,0,0,0,0
Sky38,840.0,1680.0,0,0,0,0
Sky39,2520.0,3360.0,0,0,0,0
Sky40,1680.0,3360.0,0,0,0,0
Sky41,3360.0,2520.0,0,0,0,0
Sky42,840.0,2520.0,0,0,0,0
Sky43,840.0,1680.0,0,0,0,0
Sky44,3360.0,840.0,0,0,0,0
Sky45,3360.0,840.0,0,0,0,0
Sky46,0.0,0.0,0,0,0,0
Sky47,1680.0,0.0,0,0,0,0
Sky48,1680.0,2520.0,0,0,0,0
Sky49,1680.0,3360.0,0,0,0,0
Sky50,2520.0,840.0,0,0,0,0
Sky51,2520.0,0.0,0,0,0,0
Sky52,3360.0,840.0,0,0,0,0
Sky53,1680.0,840.0,0,0,0,0
Sky54,840.0,0.0,0,0,0,0
Sky55,3360.0,3360.0,0,0,0,0
Sky56,840.0,0.0,0,0,0,0
Sky57,1680.0,0.0,0,0,0,0
Sky58,3360.0,840.0,0,0,0,0
Sky59,0.0,3360.0,0,0,0,0
Sky60,1680.0,2520.0,0,0,0,0
Sky61,0.0,2520.0,0,0,0,0
Sky62,2520.0,3360.0,0,0,0,0
Sky63,0.0,1680.0,0,0,0,0
Sky64,0.0,0.0,0,0,0,0
Sky65,840.0,1680.0,0,0,0,0
Sky66,2520.0,0.0,0,0,0,0
Sky67,840.0,0.0,0,0,0,0
Sky68,0.0,840.0,0,0,0,0
Sky69,2520.0,3360.0,0,0,0,0
Sky70,1680.0,840.0,0,0,0,0
Sky71,2520.0,3360.0,0,0,0,0
Sky72,3360.0,1680.0,0,0,0,0
Sky73,840.0,2520.0,0,0,0,0
Sky74,1680.0,840.0,0,0,0,0
Sky75,2520.0,840.0,0,0,0,0
Sky76,3360.0,0.0,0,0,0,0
Sky77,1680.0,1680.0,0,0,0,0
Sky78,0.0,3360.0,0,0,0,0
Sky79,2520.0,2520.0,0,0,0,0
Sky80,0.0,840.0,0,0,0,0
Sky81,0.0,840.0,0,0,0,0
Sky82,0.0,1680.0,0,0,0,0
Sky83,1680.0,0.0,0,0,0,0
